ÇinTemp,InHumid,outTemp,outHumid,DoorStatus,PowerStatus,ConsumoElectrico,CompressorStatus,Vibration,Timestamp,flag_mantenimiento
7.41,70.4,19.5,80.32,DoorCLOSED,PowerON,45.25,CompressorOFF,0.05,Wednesday 01.01.2025 -- 00:16:45,0
2.79,69.0,18.59,63.22,DoorCLOSED,PowerON,144.76,CompressorON,0.15,Wednesday 01.01.2025 -- 00:16:50,0
5.45,63.62,31.74,57.09,DoorCLOSED,PowerON,54.6,CompressorOFF,0.21,Wednesday 01.01.2025 -- 00:16:55,0
2.51,69.57,31.3,71.52,DoorCLOSED,PowerON,148.82,CompressorON,0.09,Wednesday 01.01.2025 -- 00:17:00,0
3.99,67.17,30.15,58.44,DoorCLOSED,PowerON,144.26,CompressorON,0.7,Wednesday 01.01.2025 -- 00:17:05,0
8.29,71.74,30.85,74.36,DoorOPEN,PowerON,118.23,CompressorON,0.15,Wednesday 01.01.2025 -- 00:17:10,0
3.95,54.46,27.03,56.42,DoorCLOSED,PowerON,135.75,CompressorON,0.24,Wednesday 01.01.2025 -- 00:17:15,0
2.78,70.07,21.79,57.67,DoorCLOSED,PowerON,114.33,CompressorON,0.08,Wednesday 01.01.2025 -- 00:17:20,0
5.96,75.51,26.06,62.31,DoorOPEN,PowerON,150.81,CompressorON,0.38,Wednesday 01.01.2025 -- 00:17:25,0
5.35,66.57,20.23,68.43,DoorCLOSED,PowerON,55.38,CompressorOFF,0.13,Wednesday 01.01.2025 -- 00:17:30,0
3.16,59.86,20.79,64.67,DoorCLOSED,PowerON,153.54,CompressorON,0.03,Wednesday 01.01.2025 -- 00:17:35,0
8.92,87.05,31.53,66.97,DoorCLOSED,PowerON,236.35,CompressorOFF,1.04,Wednesday 01.01.2025 -- 00:17:40,1
4.88,49.99,19.08,85.7,DoorCLOSED,PowerON,56.63,CompressorOFF,0.33,Wednesday 01.01.2025 -- 00:17:45,0
4.78,61.22,19.78,71.71,DoorCLOSED,PowerON,54.45,CompressorOFF,0.05,Wednesday 01.01.2025 -- 00:17:50,0
2.86,57.91,24.81,58.63,DoorCLOSED,PowerON,93.78,CompressorON,1.17,Wednesday 01.01.2025 -- 00:17:55,0
1.85,74.72,19.77,67.95,DoorCLOSED,PowerON,152.59,CompressorON,0.38,Wednesday 01.01.2025 -- 00:18:00,0
4.31,52.68,31.31,80.52,DoorCLOSED,PowerON,42.71,CompressorOFF,0.09,Wednesday 01.01.2025 -- 00:18:05,0
4.03,51.42,26.55,64.03,DoorCLOSED,PowerON,34.46,CompressorOFF,0.06,Wednesday 01.01.2025 -- 00:18:10,0
5.77,53.13,27.2,75.48,DoorCLOSED,PowerON,54.16,CompressorOFF,0.43,Wednesday 01.01.2025 -- 00:18:15,0
4.34,63.04,21.16,69.01,DoorCLOSED,PowerON,27.65,CompressorOFF,0.07,Wednesday 01.01.2025 -- 00:18:20,0
3.98,53.0,27.58,59.0,DoorCLOSED,PowerON,25.05,CompressorOFF,0.16,Wednesday 01.01.2025 -- 00:18:25,0
4.9,45.56,25.73,70.59,DoorCLOSED,PowerON,53.72,CompressorOFF,0.26,Wednesday 01.01.2025 -- 00:18:30,0
2.1,52.79,28.24,55.45,DoorCLOSED,PowerON,205.09,CompressorON,0.19,Wednesday 01.01.2025 -- 00:18:35,0
6.71,77.91,26.49,78.28,DoorCLOSED,PowerON,215.8,CompressorOFF,1.04,Wednesday 01.01.2025 -- 00:18:40,1
2.09,49.75,18.16,81.09,DoorCLOSED,PowerON,148.4,CompressorON,0.17,Wednesday 01.01.2025 -- 00:18:45,0
2.82,53.96,18.1,74.29,DoorCLOSED,PowerON,96.46,CompressorON,0.22,Wednesday 01.01.2025 -- 00:18:50,0
1.98,56.15,23.78,68.6,DoorCLOSED,PowerON,105.36,CompressorON,0.03,Wednesday 01.01.2025 -- 00:18:55,0
5.43,72.66,18.77,80.42,DoorCLOSED,PowerON,32.11,CompressorOFF,0.35,Wednesday 01.01.2025 -- 00:19:00,0
3.52,66.07,27.06,84.14,DoorCLOSED,PowerON,143.0,CompressorON,0.4,Wednesday 01.01.2025 -- 00:19:05,0
8.33,50.49,19.51,70.02,DoorCLOSED,PowerON,57.76,CompressorOFF,0.35,Wednesday 01.01.2025 -- 00:19:10,0
3.26,49.72,19.04,52.52,DoorCLOSED,PowerON,149.53,CompressorON,0.05,Wednesday 01.01.2025 -- 00:19:15,0
4.87,79.53,31.19,56.39,DoorOPEN,PowerON,145.97,CompressorON,0.35,Wednesday 01.01.2025 -- 00:19:20,0
5.36,47.34,26.64,80.74,DoorCLOSED,PowerON,40.7,CompressorOFF,0.08,Wednesday 01.01.2025 -- 00:19:25,0
9.14,86.22,25.54,85.66,DoorCLOSED,PowerON,180.29,CompressorON,1.51,Wednesday 01.01.2025 -- 00:19:30,1
4.89,57.87,28.59,76.1,DoorCLOSED,PowerON,37.41,CompressorOFF,0.23,Wednesday 01.01.2025 -- 00:19:35,0
3.99,65.78,29.94,70.66,DoorCLOSED,PowerON,140.65,CompressorON,0.32,Wednesday 01.01.2025 -- 00:19:40,0
2.88,50.16,28.18,55.53,DoorCLOSED,PowerON,148.17,CompressorON,0.15,Wednesday 01.01.2025 -- 00:19:45,0
2.61,45.83,24.14,84.0,DoorCLOSED,PowerON,90.96,CompressorON,0.31,Wednesday 01.01.2025 -- 00:19:50,0
11.96,83.01,26.16,89.52,DoorCLOSED,PowerON,216.85,CompressorON,0.95,Wednesday 01.01.2025 -- 00:19:55,1
3.8,72.1,28.72,78.72,DoorCLOSED,PowerON,90.16,CompressorON,0.27,Wednesday 01.01.2025 -- 00:20:00,0
2.7,59.3,22.73,56.24,DoorCLOSED,PowerON,115.26,CompressorON,0.38,Wednesday 01.01.2025 -- 00:20:05,0
2.75,64.5,25.47,66.34,DoorCLOSED,PowerON,139.9,CompressorON,0.35,Wednesday 01.01.2025 -- 00:20:10,0
2.35,72.39,30.3,55.32,DoorCLOSED,PowerON,131.09,CompressorON,0.04,Wednesday 01.01.2025 -- 00:20:15,0
5.11,62.96,23.38,62.22,DoorCLOSED,PowerON,53.19,CompressorOFF,0.14,Wednesday 01.01.2025 -- 00:20:20,0
5.43,66.7,20.69,57.29,DoorCLOSED,PowerON,26.5,CompressorOFF,0.1,Wednesday 01.01.2025 -- 00:20:25,0
2.73,63.3,18.93,84.29,DoorCLOSED,PowerON,144.97,CompressorON,0.4,Wednesday 01.01.2025 -- 00:20:30,0
7.07,77.33,30.39,73.82,DoorOPEN,PowerON,203.71,CompressorON,1.15,Wednesday 01.01.2025 -- 00:20:35,1
3.61,70.82,19.37,56.92,DoorCLOSED,PowerON,23.22,CompressorOFF,0.14,Wednesday 01.01.2025 -- 00:20:40,0
4.23,46.95,20.55,53.79,DoorCLOSED,PowerON,56.38,CompressorOFF,0.28,Wednesday 01.01.2025 -- 00:20:45,0
4.48,55.63,30.49,68.67,DoorCLOSED,PowerON,23.09,CompressorOFF,0.24,Wednesday 01.01.2025 -- 00:20:50,0
2.41,51.69,27.52,82.76,DoorCLOSED,PowerON,159.2,CompressorON,0.2,Wednesday 01.01.2025 -- 00:20:55,0
7.11,79.86,34.03,72.82,DoorCLOSED,PowerON,188.02,CompressorOFF,0.95,Wednesday 01.01.2025 -- 00:21:00,1
3.23,59.35,26.7,58.67,DoorCLOSED,PowerON,33.0,CompressorOFF,0.03,Wednesday 01.01.2025 -- 00:21:05,0
3.69,68.41,30.85,80.14,DoorCLOSED,PowerON,55.49,CompressorOFF,0.35,Wednesday 01.01.2025 -- 00:21:10,0
2.07,67.01,31.53,50.21,DoorCLOSED,PowerON,128.16,CompressorON,0.12,Wednesday 01.01.2025 -- 00:21:15,0
5.43,69.21,24.55,55.65,DoorCLOSED,PowerON,35.38,CompressorOFF,0.14,Wednesday 01.01.2025 -- 00:21:20,0
10.94,90.22,27.13,94.37,DoorCLOSED,PowerON,233.04,CompressorON,0.83,Wednesday 01.01.2025 -- 00:21:25,1
3.45,69.58,22.2,54.04,DoorCLOSED,PowerON,137.1,CompressorON,0.4,Wednesday 01.01.2025 -- 00:21:30,0
3.03,71.65,28.26,81.09,DoorCLOSED,PowerON,153.49,CompressorON,0.28,Wednesday 01.01.2025 -- 00:21:35,0
3.99,57.24,19.03,60.65,DoorCLOSED,PowerON,36.56,CompressorOFF,0.37,Wednesday 01.01.2025 -- 00:21:40,0
1.99,63.72,28.55,82.59,DoorCLOSED,PowerON,156.01,CompressorON,0.44,Wednesday 01.01.2025 -- 00:21:45,0
5.46,74.24,26.11,83.09,DoorCLOSED,PowerON,25.89,CompressorOFF,0.38,Wednesday 01.01.2025 -- 00:21:50,0
4.34,73.27,23.94,69.67,DoorCLOSED,PowerON,59.1,CompressorOFF,0.06,Wednesday 01.01.2025 -- 00:21:55,0
11.8,75.3,27.7,65.85,DoorCLOSED,PowerON,200.33,CompressorOFF,1.27,Wednesday 01.01.2025 -- 00:22:00,1
4.38,46.01,18.74,52.58,DoorCLOSED,PowerON,26.57,CompressorOFF,0.43,Wednesday 01.01.2025 -- 00:22:05,0
3.96,56.34,28.63,78.74,DoorCLOSED,PowerON,52.9,CompressorOFF,0.39,Wednesday 01.01.2025 -- 00:22:10,0
8.75,81.44,27.76,62.55,DoorCLOSED,PowerON,186.65,CompressorON,0.89,Wednesday 01.01.2025 -- 00:22:15,1
3.06,74.13,18.93,89.42,DoorCLOSED,PowerON,32.26,CompressorOFF,0.12,Wednesday 01.01.2025 -- 00:22:20,0
2.49,47.68,18.43,76.65,DoorCLOSED,PowerON,228.33,CompressorON,0.33,Wednesday 01.01.2025 -- 00:22:25,0
4.34,76.8,23.87,56.19,DoorOPEN,PowerON,145.23,CompressorON,0.43,Wednesday 01.01.2025 -- 00:22:30,0
4.91,46.51,30.57,81.19,DoorCLOSED,PowerON,32.37,CompressorOFF,0.04,Wednesday 01.01.2025 -- 00:22:35,0
2.56,59.36,25.49,71.31,DoorCLOSED,PowerON,140.8,CompressorON,0.42,Wednesday 01.01.2025 -- 00:22:40,0
7.48,74.8,19.18,67.48,DoorOPEN,PowerON,93.72,CompressorON,0.27,Wednesday 01.01.2025 -- 00:22:45,0
2.53,56.07,19.09,67.26,DoorCLOSED,PowerON,93.19,CompressorON,0.18,Wednesday 01.01.2025 -- 00:22:50,0
3.23,64.55,20.85,80.36,DoorCLOSED,PowerON,101.75,CompressorON,0.28,Wednesday 01.01.2025 -- 00:22:55,0
3.75,65.81,25.31,84.01,DoorCLOSED,PowerON,91.17,CompressorON,0.23,Wednesday 01.01.2025 -- 00:23:00,0
2.1,47.49,26.82,58.04,DoorCLOSED,PowerON,127.06,CompressorON,1.02,Wednesday 01.01.2025 -- 00:23:05,0
3.79,72.1,29.34,69.96,DoorCLOSED,PowerON,20.1,CompressorOFF,0.25,Wednesday 01.01.2025 -- 00:23:10,0
7.85,85.79,31.18,69.95,DoorCLOSED,PowerON,194.03,CompressorON,1.24,Wednesday 01.01.2025 -- 00:23:15,1
4.54,69.82,30.39,82.06,DoorCLOSED,PowerON,40.63,CompressorOFF,0.35,Wednesday 01.01.2025 -- 00:23:20,0
2.33,73.49,18.78,77.05,DoorCLOSED,PowerON,153.84,CompressorON,0.38,Wednesday 01.01.2025 -- 00:23:25,0
5.41,74.68,21.07,73.21,DoorOPEN,PowerOFF,0.0,CompressorOFF,0.09,Wednesday 01.01.2025 -- 00:23:30,0
3.14,60.13,29.85,86.45,DoorCLOSED,PowerON,52.22,CompressorOFF,0.03,Wednesday 01.01.2025 -- 00:23:35,0
2.99,64.67,30.94,64.96,DoorCLOSED,PowerON,153.77,CompressorON,0.13,Wednesday 01.01.2025 -- 00:23:40,0
3.71,45.96,21.22,73.33,DoorCLOSED,PowerON,48.99,CompressorOFF,0.34,Wednesday 01.01.2025 -- 00:23:45,0
7.31,83.09,25.05,74.66,DoorCLOSED,PowerON,209.54,CompressorOFF,1.11,Wednesday 01.01.2025 -- 00:23:50,1
3.44,45.87,24.5,66.18,DoorCLOSED,PowerON,44.95,CompressorOFF,0.43,Wednesday 01.01.2025 -- 00:23:55,0
3.8,52.2,20.57,84.34,DoorCLOSED,PowerON,103.22,CompressorON,0.4,Wednesday 01.01.2025 -- 00:24:00,0
6.66,81.26,32.75,66.99,DoorCLOSED,PowerON,184.72,CompressorON,1.04,Wednesday 01.01.2025 -- 00:24:05,1
3.79,74.22,21.25,53.02,DoorCLOSED,PowerON,127.28,CompressorON,0.36,Wednesday 01.01.2025 -- 00:24:10,0
4.13,69.47,30.52,57.75,DoorCLOSED,PowerON,115.66,CompressorON,0.1,Wednesday 01.01.2025 -- 00:24:15,0
4.04,64.01,21.41,87.09,DoorCLOSED,PowerON,154.1,CompressorON,0.03,Wednesday 01.01.2025 -- 00:24:20,0
4.36,50.2,30.36,61.95,DoorCLOSED,PowerON,35.95,CompressorOFF,0.06,Wednesday 01.01.2025 -- 00:24:25,0
3.67,65.43,21.3,80.36,DoorCLOSED,PowerON,43.88,CompressorOFF,0.05,Wednesday 01.01.2025 -- 00:24:30,0
3.06,66.11,23.42,59.43,DoorCLOSED,PowerON,103.02,CompressorON,0.04,Wednesday 01.01.2025 -- 00:24:35,0
4.98,51.38,23.47,75.11,DoorCLOSED,PowerON,27.12,CompressorOFF,0.45,Wednesday 01.01.2025 -- 00:24:40,0
4.91,51.94,25.93,83.74,DoorCLOSED,PowerON,43.14,CompressorOFF,0.42,Wednesday 01.01.2025 -- 00:24:45,0
2.21,70.31,31.8,70.79,DoorCLOSED,PowerON,117.67,CompressorON,0.3,Wednesday 01.01.2025 -- 00:24:50,0
3.16,53.83,22.97,59.14,DoorCLOSED,PowerON,133.03,CompressorON,0.4,Wednesday 01.01.2025 -- 00:24:55,0
4.8,78.78,19.34,64.98,DoorOPEN,PowerON,103.02,CompressorON,0.14,Wednesday 01.01.2025 -- 00:25:00,0
5.23,69.88,28.2,83.24,DoorCLOSED,PowerON,59.77,CompressorOFF,0.33,Wednesday 01.01.2025 -- 00:25:05,0
1.87,74.81,27.55,85.06,DoorCLOSED,PowerON,153.09,CompressorON,0.39,Wednesday 01.01.2025 -- 00:25:10,0
3.03,56.79,23.1,64.14,DoorCLOSED,PowerON,114.34,CompressorON,0.15,Wednesday 01.01.2025 -- 00:25:15,0
2.49,69.36,18.46,67.97,DoorCLOSED,PowerON,130.16,CompressorON,0.37,Wednesday 01.01.2025 -- 00:25:20,0
5.12,48.07,22.45,53.7,DoorCLOSED,PowerOFF,0.0,CompressorOFF,0.09,Wednesday 01.01.2025 -- 00:25:25,0
3.46,62.66,21.94,83.88,DoorCLOSED,PowerON,156.92,CompressorON,0.27,Wednesday 01.01.2025 -- 00:25:30,0
9.74,75.14,26.67,60.55,DoorCLOSED,PowerON,219.11,CompressorOFF,1.19,Wednesday 01.01.2025 -- 00:25:35,1
6.53,74.5,21.27,50.89,DoorOPEN,PowerON,119.58,CompressorON,0.2,Wednesday 01.01.2025 -- 00:25:40,0
3.17,48.33,28.81,79.91,DoorCLOSED,PowerON,47.43,CompressorOFF,0.25,Wednesday 01.01.2025 -- 00:25:45,0
5.18,50.0,26.13,83.45,DoorCLOSED,PowerON,20.99,CompressorOFF,0.23,Wednesday 01.01.2025 -- 00:25:50,0
5.29,71.08,24.52,79.0,DoorCLOSED,PowerON,25.15,CompressorOFF,0.31,Wednesday 01.01.2025 -- 00:25:55,0
4.89,61.3,30.8,66.22,DoorCLOSED,PowerON,96.95,CompressorON,0.29,Wednesday 01.01.2025 -- 00:26:00,0
5.48,65.69,23.78,53.53,DoorCLOSED,PowerON,35.29,CompressorOFF,0.23,Wednesday 01.01.2025 -- 00:26:05,0
1.83,56.51,23.54,56.47,DoorCLOSED,PowerON,158.36,CompressorON,0.07,Wednesday 01.01.2025 -- 00:26:10,0
3.61,69.03,30.17,62.09,DoorCLOSED,PowerON,158.85,CompressorON,0.27,Wednesday 01.01.2025 -- 00:26:15,0
1.84,59.33,23.36,50.61,DoorCLOSED,PowerON,123.34,CompressorON,0.16,Wednesday 01.01.2025 -- 00:26:20,0
5.91,69.59,31.29,69.41,DoorCLOSED,PowerON,123.68,CompressorON,0.29,Wednesday 01.01.2025 -- 00:26:25,0
6.51,67.44,18.55,85.23,DoorOPEN,PowerON,225.95,CompressorON,0.35,Wednesday 01.01.2025 -- 00:26:30,0
7.39,61.92,20.54,82.01,DoorOPEN,PowerON,148.61,CompressorON,0.27,Wednesday 01.01.2025 -- 00:26:35,0
3.1,58.06,21.8,73.72,DoorCLOSED,PowerON,57.01,CompressorOFF,0.27,Wednesday 01.01.2025 -- 00:26:40,0
4.33,46.07,27.97,62.18,DoorCLOSED,PowerON,29.3,CompressorOFF,0.04,Wednesday 01.01.2025 -- 00:26:45,0
5.44,58.15,29.14,57.79,DoorCLOSED,PowerON,53.4,CompressorOFF,0.11,Wednesday 01.01.2025 -- 00:26:50,0
2.38,60.98,27.0,86.76,DoorCLOSED,PowerON,95.72,CompressorON,0.17,Wednesday 01.01.2025 -- 00:26:55,0
4.73,64.7,31.95,67.45,DoorCLOSED,PowerON,45.8,CompressorOFF,0.36,Wednesday 01.01.2025 -- 00:27:00,0
7.21,84.25,29.05,73.38,DoorCLOSED,PowerON,236.03,CompressorOFF,0.94,Wednesday 01.01.2025 -- 00:27:05,1
5.21,52.76,25.97,74.52,DoorCLOSED,PowerON,30.8,CompressorOFF,0.28,Wednesday 01.01.2025 -- 00:27:10,0
3.55,62.43,24.07,88.61,DoorCLOSED,PowerON,31.86,CompressorOFF,0.12,Wednesday 01.01.2025 -- 00:27:15,0
4.51,67.11,20.65,66.74,DoorCLOSED,PowerON,22.88,CompressorOFF,0.35,Wednesday 01.01.2025 -- 00:27:20,0
3.83,54.05,27.61,81.82,DoorCLOSED,PowerON,36.23,CompressorOFF,0.22,Wednesday 01.01.2025 -- 00:27:25,0
3.03,46.63,24.71,78.23,DoorCLOSED,PowerON,49.22,CompressorOFF,0.34,Wednesday 01.01.2025 -- 00:27:30,0
4.37,66.65,30.25,56.36,DoorCLOSED,PowerON,30.17,CompressorOFF,0.43,Wednesday 01.01.2025 -- 00:27:35,0
3.88,48.27,19.55,72.77,DoorCLOSED,PowerON,207.34,CompressorON,0.15,Wednesday 01.01.2025 -- 00:27:40,0
3.4,69.22,31.19,63.42,DoorCLOSED,PowerON,51.41,CompressorOFF,0.03,Wednesday 01.01.2025 -- 00:27:45,0
2.18,59.17,31.79,88.73,DoorCLOSED,PowerON,143.3,CompressorON,0.52,Wednesday 01.01.2025 -- 00:27:50,0
4.04,56.04,18.2,62.41,DoorCLOSED,PowerON,101.07,CompressorON,0.32,Wednesday 01.01.2025 -- 00:27:55,0
4.76,70.56,18.03,73.86,DoorCLOSED,PowerON,137.07,CompressorON,0.41,Wednesday 01.01.2025 -- 00:28:00,0
3.39,48.42,22.56,79.19,DoorCLOSED,PowerON,31.28,CompressorOFF,0.17,Wednesday 01.01.2025 -- 00:28:05,0
4.06,61.14,30.26,52.77,DoorOPEN,PowerON,109.08,CompressorON,0.17,Wednesday 01.01.2025 -- 00:28:10,0
6.91,89.43,34.63,70.79,DoorCLOSED,PowerON,245.11,CompressorOFF,0.84,Wednesday 01.01.2025 -- 00:28:15,1
1.94,70.04,28.71,64.23,DoorCLOSED,PowerON,153.65,CompressorON,1.22,Wednesday 01.01.2025 -- 00:28:20,0
6.98,69.91,24.22,80.99,DoorCLOSED,PowerON,99.64,CompressorON,0.3,Wednesday 01.01.2025 -- 00:28:25,0
4.53,78.57,24.48,77.66,DoorOPEN,PowerON,105.36,CompressorON,0.18,Wednesday 01.01.2025 -- 00:28:30,0
6.73,80.88,27.92,63.0,DoorOPEN,PowerON,114.11,CompressorON,0.3,Wednesday 01.01.2025 -- 00:28:35,0
3.98,57.94,22.62,73.73,DoorCLOSED,PowerON,29.77,CompressorOFF,0.26,Wednesday 01.01.2025 -- 00:28:40,0
3.92,61.37,19.2,66.41,DoorCLOSED,PowerON,126.76,CompressorON,0.42,Wednesday 01.01.2025 -- 00:28:45,0
4.99,67.59,27.6,86.69,DoorOPEN,PowerON,140.71,CompressorON,0.03,Wednesday 01.01.2025 -- 00:28:50,0
4.09,67.49,30.39,73.85,DoorCLOSED,PowerON,110.03,CompressorON,0.18,Wednesday 01.01.2025 -- 00:28:55,0
3.79,65.44,22.88,81.49,DoorCLOSED,PowerON,159.22,CompressorON,0.1,Wednesday 01.01.2025 -- 00:29:00,0
3.65,59.71,23.62,57.91,DoorCLOSED,PowerON,159.12,CompressorON,0.22,Wednesday 01.01.2025 -- 00:29:05,0
6.52,45.84,29.7,77.91,DoorCLOSED,PowerOFF,0.0,CompressorOFF,0.45,Wednesday 01.01.2025 -- 00:29:10,0
3.04,51.89,28.84,60.74,DoorCLOSED,PowerON,42.62,CompressorOFF,0.04,Wednesday 01.01.2025 -- 00:29:15,0
3.88,46.23,24.91,85.83,DoorCLOSED,PowerON,130.08,CompressorON,0.42,Wednesday 01.01.2025 -- 00:29:20,0
7.82,73.71,20.38,61.96,DoorCLOSED,PowerON,94.1,CompressorON,0.24,Wednesday 01.01.2025 -- 00:29:25,0
4.75,70.09,18.69,65.51,DoorCLOSED,PowerON,20.85,CompressorOFF,0.06,Wednesday 01.01.2025 -- 00:29:30,0
11.48,88.41,27.81,88.34,DoorCLOSED,PowerON,236.86,CompressorOFF,1.35,Wednesday 01.01.2025 -- 00:29:35,1
2.38,61.23,27.59,85.9,DoorCLOSED,PowerON,111.32,CompressorON,0.09,Wednesday 01.01.2025 -- 00:29:40,0
8.1,85.57,29.36,84.09,DoorOPEN,PowerON,148.38,CompressorON,0.03,Wednesday 01.01.2025 -- 00:29:45,0
2.32,68.88,22.29,59.11,DoorCLOSED,PowerON,138.83,CompressorON,1.04,Wednesday 01.01.2025 -- 00:29:50,0
11.6,86.91,28.41,89.19,DoorCLOSED,PowerON,213.24,CompressorON,0.92,Wednesday 01.01.2025 -- 00:29:55,1
1.94,69.66,21.48,50.36,DoorCLOSED,PowerON,116.56,CompressorON,1.25,Wednesday 01.01.2025 -- 00:30:00,0
9.45,85.22,25.16,73.19,DoorOPEN,PowerON,119.39,CompressorON,0.15,Wednesday 01.01.2025 -- 00:30:05,0
3.09,66.15,20.55,56.99,DoorCLOSED,PowerON,157.66,CompressorON,0.73,Wednesday 01.01.2025 -- 00:30:10,0
3.79,57.24,21.66,89.8,DoorCLOSED,PowerON,35.58,CompressorOFF,0.44,Wednesday 01.01.2025 -- 00:30:15,0
4.35,85.03,30.44,54.24,DoorOPEN,PowerON,137.89,CompressorON,0.22,Wednesday 01.01.2025 -- 00:30:20,0
2.52,74.01,19.42,63.58,DoorCLOSED,PowerON,92.26,CompressorON,0.15,Wednesday 01.01.2025 -- 00:30:25,0
8.04,72.97,26.13,79.22,DoorCLOSED,PowerON,35.15,CompressorOFF,0.45,Wednesday 01.01.2025 -- 00:30:30,0
2.78,71.24,29.45,66.08,DoorCLOSED,PowerON,137.71,CompressorON,0.06,Wednesday 01.01.2025 -- 00:30:35,0
3.18,49.95,19.07,68.03,DoorCLOSED,PowerON,24.73,CompressorOFF,0.21,Wednesday 01.01.2025 -- 00:30:40,0
2.3,70.69,22.69,50.34,DoorCLOSED,PowerON,91.86,CompressorON,0.04,Wednesday 01.01.2025 -- 00:30:45,0
2.01,54.4,24.21,70.49,DoorCLOSED,PowerON,91.1,CompressorON,0.71,Wednesday 01.01.2025 -- 00:30:50,0
4.52,47.85,31.71,57.56,DoorCLOSED,PowerON,56.84,CompressorOFF,0.31,Wednesday 01.01.2025 -- 00:30:55,0
4.01,67.29,31.17,57.73,DoorCLOSED,PowerON,142.23,CompressorON,0.16,Wednesday 01.01.2025 -- 00:31:00,0
4.22,45.48,19.41,74.36,DoorCLOSED,PowerON,45.52,CompressorOFF,0.13,Wednesday 01.01.2025 -- 00:31:05,0
4.32,48.53,25.16,68.78,DoorCLOSED,PowerON,41.77,CompressorOFF,0.25,Wednesday 01.01.2025 -- 00:31:10,0
2.98,72.17,18.54,68.03,DoorCLOSED,PowerON,94.95,CompressorON,0.04,Wednesday 01.01.2025 -- 00:31:15,0
2.0,72.24,28.82,73.05,DoorCLOSED,PowerON,134.16,CompressorON,0.33,Wednesday 01.01.2025 -- 00:31:20,0
4.94,55.0,24.73,82.66,DoorCLOSED,PowerON,56.92,CompressorOFF,0.26,Wednesday 01.01.2025 -- 00:31:25,0
3.93,50.64,30.45,89.9,DoorCLOSED,PowerON,142.6,CompressorON,0.45,Wednesday 01.01.2025 -- 00:31:30,0
3.61,59.0,22.87,85.65,DoorCLOSED,PowerON,34.9,CompressorOFF,0.38,Wednesday 01.01.2025 -- 00:31:35,0
7.64,74.61,24.13,52.41,DoorOPEN,PowerON,129.41,CompressorON,0.18,Wednesday 01.01.2025 -- 00:31:40,0
3.17,46.49,22.63,58.81,DoorCLOSED,PowerON,33.38,CompressorOFF,0.2,Wednesday 01.01.2025 -- 00:31:45,0
4.34,45.09,31.44,54.2,DoorCLOSED,PowerON,29.98,CompressorOFF,0.09,Wednesday 01.01.2025 -- 00:31:50,0
3.76,60.43,31.7,86.42,DoorCLOSED,PowerON,148.44,CompressorON,0.35,Wednesday 01.01.2025 -- 00:31:55,0
3.44,73.09,23.22,68.91,DoorCLOSED,PowerON,128.85,CompressorON,0.26,Wednesday 01.01.2025 -- 00:32:00,0
4.17,68.16,30.9,70.87,DoorCLOSED,PowerON,117.13,CompressorON,0.56,Wednesday 01.01.2025 -- 00:32:05,0
4.54,70.53,29.83,61.41,DoorCLOSED,PowerON,55.4,CompressorOFF,0.16,Wednesday 01.01.2025 -- 00:32:10,0
6.46,53.31,18.58,78.57,DoorCLOSED,PowerON,187.12,CompressorON,0.26,Wednesday 01.01.2025 -- 00:32:15,0
5.31,67.12,30.74,57.54,DoorCLOSED,PowerON,48.21,CompressorOFF,0.03,Wednesday 01.01.2025 -- 00:32:20,0
3.62,70.9,18.22,70.89,DoorCLOSED,PowerON,57.67,CompressorOFF,0.43,Wednesday 01.01.2025 -- 00:32:25,0
3.57,46.25,29.74,69.69,DoorCLOSED,PowerON,140.84,CompressorON,0.2,Wednesday 01.01.2025 -- 00:32:30,0
3.23,55.49,31.56,52.05,DoorCLOSED,PowerON,134.67,CompressorON,0.17,Wednesday 01.01.2025 -- 00:32:35,0
2.91,50.28,26.52,89.48,DoorCLOSED,PowerON,133.47,CompressorON,0.37,Wednesday 01.01.2025 -- 00:32:40,0
3.2,54.5,20.56,82.13,DoorCLOSED,PowerON,127.65,CompressorON,0.19,Wednesday 01.01.2025 -- 00:32:45,0
4.85,47.18,30.85,57.17,DoorCLOSED,PowerON,33.78,CompressorOFF,0.11,Wednesday 01.01.2025 -- 00:32:50,0
7.51,76.19,28.67,80.58,DoorOPEN,PowerON,123.43,CompressorON,0.31,Wednesday 01.01.2025 -- 00:32:55,0
5.39,68.52,27.16,80.62,DoorCLOSED,PowerON,26.88,CompressorOFF,0.3,Wednesday 01.01.2025 -- 00:33:00,0
2.86,48.81,23.77,51.06,DoorCLOSED,PowerON,118.46,CompressorON,0.12,Wednesday 01.01.2025 -- 00:33:05,0
4.92,46.81,31.07,62.57,DoorCLOSED,PowerON,51.85,CompressorOFF,0.28,Wednesday 01.01.2025 -- 00:33:10,0
2.79,57.78,28.61,80.95,DoorCLOSED,PowerON,119.69,CompressorON,0.16,Wednesday 01.01.2025 -- 00:33:15,0
4.11,54.32,21.68,72.27,DoorCLOSED,PowerON,39.94,CompressorOFF,0.24,Wednesday 01.01.2025 -- 00:33:20,0
9.91,89.26,25.42,64.99,DoorCLOSED,PowerON,201.53,CompressorOFF,0.82,Wednesday 01.01.2025 -- 00:33:25,1
3.52,70.42,23.64,64.1,DoorCLOSED,PowerON,36.62,CompressorOFF,0.28,Wednesday 01.01.2025 -- 00:33:30,0
